time,voltage,current
4389,3.69599,0.335472
4390,3.69617,0.335864
4391,3.69631,0.333721
4392,3.69624,0.340273
4393,3.69626,0.345922
4394,3.69607,0.325096
4395,3.69628,0.338027
4396,3.6965,0.423146
4397,3.69638,0.352616
4398,3.69622,0.419573
4399,3.69605,0.446799
4400,3.69607,0.419703
4401,3.69596,0.402986
4402,3.69599,0.548527
4403,3.69622,0.430024
4404,3.69643,0.449898
4405,3.6964,0.392236
4406,3.69631,0.412012
4407,3.69621,0.513352
4408,3.69629,0.435736
4409,3.69591,0.465404
4410,3.69615,0.355039
4411,3.69613,0.469915
4412,3.69615,0.360209
4413,3.69636,0.334203
4414,3.69649,0.340523
4415,3.69644,0.324963
4416,3.69629,0.322597
4417,3.69629,0.326151
